,ppg
15428,27.765568
15429,27.765568
15430,27.765568
15431,27.423687
15432,27.423687
15433,27.057388
15434,27.057388
15435,27.057388
15436,26.691088
15437,26.691088
15438,26.520147
15439,26.520147
15440,26.739927
15441,26.739927
15442,26.739927
15443,27.789988
15444,27.789988
15445,29.64591
15446,29.64591
15447,29.64591
15448,32.307693
15449,32.307693
15450,36.019535
15451,36.019535
15452,40.634922
15453,40.634922
15454,40.634922
15455,45.811966
15456,45.811966
15457,51.135532
15458,51.135532
15459,51.135532
15460,56.263737
15461,56.263737
15462,60.805862
15463,60.805862
15464,64.688644
15465,64.688644
15466,64.688644
15467,67.88767
15468,67.88767
15469,70.18315
15470,70.18315
15471,70.18315
15472,71.575096
15473,71.575096
15474,72.332115
15475,72.332115
15476,72.60073
15477,72.60073
15478,72.60073
15479,72.454216
15480,72.454216
15481,72.06349
15482,72.06349
15483,72.06349
15484,71.52625
15485,71.52625
15486,70.30525
15487,70.30525
15488,69.792435
15489,69.792435
15490,69.792435
15491,69.32845
15492,69.32845
15493,68.96215
15494,68.96215
15495,68.96215
15496,68.66911
15497,68.66911
15498,68.42491
15499,68.42491
15500,68.20513
15501,68.20513
15502,68.20513
15503,68.03419
15504,68.03419
15505,67.83883
15506,67.83883
15507,67.83883
15508,67.570206
15509,67.570206
15510,67.27717
15511,67.27717
15512,66.93529
15513,66.93529
15514,66.93529
15515,66.471306
15516,66.471306
15517,65.83639
15518,65.83639
15519,65.83639
15520,65.07937
15521,65.07937
15522,64.20025
15523,64.20025
15524,63.150185
15525,63.150185
15526,63.150185
15527,61.929184
15528,61.929184
15529,60.6105
15530,60.6105
15531,60.6105
15532,59.21856
15533,59.21856
15534,57.8022
15535,57.8022
15536,56.41026
15537,56.41026
15538,56.41026
15539,55.042736
15540,55.042736
15541,53.772896
15542,53.772896
15543,53.772896
15544,52.649574
15545,52.649574
15546,51.697193
15547,51.697193
15548,50.915752
15549,50.915752
15550,50.915752
15551,50.28083
15552,50.28083
15553,49.79243
15554,49.79243
15555,49.79243
15556,49.40171
15557,49.40171
15558,49.08425
15559,49.08425
15560,48.815628
15561,48.815628
15562,48.815628
15563,48.595848
15564,48.595848
15565,48.35165
15566,48.35165
15567,48.35165
15568,48.13187
15569,48.13187
15570,47.93651
15571,47.93651
15572,47.69231
15573,47.69231
15574,47.69231
15575,47.374847
15576,47.374847
15577,46.984127
15578,46.984127
15579,46.984127
15580,46.56899
15581,46.56899
15582,46.129425
15583,46.129425
15584,45.641026
15585,45.641026
15586,45.641026
15587,45.128204
15588,45.128204
15589,44.590965
15590,44.590965
15591,44.590965
15592,44.004887
15593,44.004887
15594,43.369965
15595,43.369965
15596,42.759464
15597,42.759464
15598,42.759464
15599,42.197803
15600,42.197803
15601,41.587303
15602,41.587303
15603,41.587303
15604,40.976803
15605,40.976803
15606,40.366302
15607,40.366302
15608,39.78022
15609,39.78022
15610,39.78022
15611,39.19414
15612,39.19414
15613,38.63248
15614,38.63248
15615,38.63248
15616,38.095238
15617,38.095238
15618,37.60684
15619,37.60684
15620,37.16728
15621,37.16728
15622,37.16728
15623,36.752136
15624,36.752136
15625,36.361416
15626,36.361416
15627,36.361416
15628,35.946278
15629,35.946278
15630,35.506718
15631,35.506718
15632,35.091576
15633,35.091576
15634,35.091576
15635,34.700855
15636,34.700855
15637,34.310135
15638,34.310135
15639,34.310135
15640,33.894993
15641,33.894993
15642,33.455433
15643,33.455433
15644,33.064713
15645,33.064713
15646,33.064713
15647,32.698414
15648,32.698414
15649,32.33211
15650,32.33211
15651,32.33211
15652,31.941393
15653,31.941393
15654,31.575092
15655,31.575092
15656,31.257631
15657,31.257631
15658,31.257631
15659,30.91575
15660,30.91575
15661,30.573872
15662,30.573872
15663,30.573872
15664,30.28083
15665,30.28083
15666,30.01221
15667,30.01221
15668,29.768011
15669,29.768011
15670,29.768011
15671,29.54823
15672,29.54823
15673,29.30403
15674,29.30403
15675,29.30403
15676,29.05983
15677,29.05983
15678,28.86447
15679,28.86447
15680,28.66911
15681,28.66911
15682,28.66911
15683,28.44933
15684,28.44933
15685,28.20513
15686,28.20513
15687,28.20513
15688,27.887669
15689,27.887669
15690,27.496948
15691,27.496948
15692,27.081808
15693,27.081808
15694,27.081808
15695,26.642246
15696,26.642246
15697,26.251526
15698,26.251526
15699,26.251526
15700,26.227106
15701,26.227106
15702,26.593407
15703,26.593407
15704,27.545788
15705,27.545788
15706,27.545788
15707,29.40171
15708,29.40171
15709,32.356533
15710,32.356533
15711,32.356533
15712,36.239315
15713,36.239315
15714,40.7326
15715,40.7326
15716,
15717,
15718,
15719,45.738705
15720,45.738705
15721,50.84249
15722,50.84249
15723,50.84249
15724,55.726498
15725,55.726498
15726,60.195362
15727,60.195362
15728,63.931625
15729,63.931625
15730,63.931625
15731,66.666664
15732,66.666664
15733,68.59585
15734,68.59585
15735,68.59585
15736,69.86569
15737,69.86569
15738,70.42735
15739,70.42735
15740,70.42735
15741,70.42735
15742,70.42735
15743,70.06105
15744,70.06105
15745,69.49939
15746,69.49939
15747,69.49939
15748,68.76679
15749,68.76679
15750,68.009766
15751,68.009766
15752,67.30159
15753,67.30159
15754,67.30159
15755,66.64225
15756,66.64225
15757,66.10501
15758,66.10501
15759,66.10501
15760,65.689865
15761,65.689865
15762,65.372406
15763,65.372406
15764,65.152626
15765,65.152626
15766,65.152626
15767,64.98169
15768,64.98169
15769,64.83517
15770,64.83517
15771,64.83517
15772,64.688644
15773,64.688644
15774,64.51771
15775,64.51771
15776,64.249084
15777,64.249084
15778,64.249084
15779,63.882786
15780,63.882786
15781,63.394386
15782,63.394386
15783,63.394386
15784,62.808304
15785,62.808304
15786,62.075703
15787,62.075703
15788,61.147743
15789,61.147743
15790,61.147743
15791,60.07326
15792,60.07326
15793,58.9011
15794,58.9011
15795,58.9011
15796,57.655678
15797,57.655678
15798,56.385838
15799,56.385838
15800,55.115997
15801,55.115997
15802,55.115997
15803,53.968254
15804,53.968254
15805,52.967033
15806,52.967033
15807,52.967033
15808,52.136753
15809,52.136753
15810,51.45299
15811,51.45299
15812,50.964592
15813,50.964592
15814,50.964592
15815,50.647133
15816,50.647133
15817,50.476192
15818,50.476192
15819,50.476192
15820,50.45177
15821,50.45177
15822,50.50061
15823,50.50061
15824,50.647133
15825,50.647133
15826,50.647133
15827,50.818073
15828,50.818073
15829,51.01343
15830,51.01343
15831,51.01343
15832,51.184372
15833,51.184372
15834,51.28205
15835,51.28205
15836,51.28205
15837,51.28205
15838,51.28205
15839,51.23321
15840,51.23321
15841,51.135532
15842,51.135532
15843,51.135532
15844,50.964592
15845,50.964592
15846,50.744812
15847,50.744812
15848,50.427353
15849,50.427353
15850,50.427353
15851,50.085472
15852,50.085472
15853,49.71917
15854,49.71917
15855,49.71917
15856,49.27961
15857,49.27961
15858,48.815628
15859,48.815628
15860,48.35165
15861,48.35165
15862,48.35165
15863,47.83883
15864,47.83883
15865,47.35043
15866,47.35043
15867,47.35043
15868,46.862026
15869,46.862026
15870,45.909645
15871,45.909645
15872,45.445667
15873,45.445667
15874,45.445667
15875,44.981686
15876,44.981686
15877,44.517704
15878,44.517704
15879,44.517704
15880,44.078144
15881,44.078144
15882,43.614162
15883,43.614162
15884,43.150185
15885,43.150185
15886,43.150185
15887,42.710625
15888,42.710625
15889,42.22222
15890,42.22222
15891,42.22222
15892,41.73382
15893,41.73382
15894,41.26984
15895,41.26984
15896,40.83028
15897,40.83028
15898,40.83028
15899,40.43956
15900,40.43956
15901,40.07326
15902,40.07326
15903,40.07326
15904,39.78022
15905,39.78022
15906,39.53602
15907,39.53602
15908,39.31624
15909,39.31624
15910,39.31624
15911,39.09646
15912,39.09646
15913,38.9011
15914,38.9011
15915,38.9011
15916,38.705738
15917,38.705738
15918,38.48596
15919,38.48596
15920,38.24176
15921,38.24176
15922,38.24176
15923,38.02198
15924,38.02198
15925,37.8022
15926,37.8022
15927,37.8022
15928,37.50916
15929,37.50916
15930,37.142857
15931,37.142857
15932,36.752136
15933,36.752136
15934,36.752136
15935,36.336998
15936,36.336998
15937,35.848595
15938,35.848595
15939,35.848595
15940,35.335777
15941,35.335777
15942,34.871796
15943,34.871796
15944,34.578754
15945,34.578754
15946,34.578754
15947,34.700855
15948,34.700855
15949,35.555557
15950,35.555557
15951,35.555557
15952,37.094017
15953,37.094017
15954,39.3895
15955,39.3895
15956,42.588524
15957,42.588524
15958,42.588524
15959,46.520145
15960,46.520145
15961,50.964592
15962,50.964592
15963,50.964592
15964,55.555557
15965,55.555557
15966,59.95116
15967,59.95116
15968,63.785107
15969,63.785107
15970,63.785107
15971,67.03297
15972,67.03297
15973,69.69475
15974,69.69475
15975,69.69475
15976,71.550674
15977,71.550674
15978,72.60073
15979,72.60073
15980,73.04029
15981,73.04029
15982,73.04029
15983,73.06471
15984,73.06471
15985,72.69842
15986,72.69842
15987,72.69842
15988,72.08791
15989,72.08791
15990,71.355316
15991,71.355316
15992,70.59829
15993,70.59829
15994,70.59829
15995,69.91453
15996,69.91453
15997,69.32845
15998,69.32845
15999,69.32845
16000,68.81563
16001,68.81563
16002,68.40049
16003,68.40049
16004,68.10745
16005,68.10745
16006,68.10745
16007,67.86325
16008,67.86325
16009,67.64347
16010,67.64347
16011,67.64347
16012,67.39927
16013,67.39927
16014,67.130646
16015,67.130646
16016,66.76435
16017,66.76435
16018,66.76435
16019,66.27595
16020,66.27595
16021,65.73871
16022,65.73871
16023,65.73871
16024,65.10378
16025,65.10378
16026,64.34676
16027,64.34676
16028,63.516483
16029,63.516483
16030,63.516483
16031,62.588524
16032,62.588524
16033,61.538464
16034,61.538464
16035,61.538464
16036,60.366302
16037,60.366302
16038,59.12088
16039,59.12088
16040,57.82662
16041,57.82662
16042,57.82662
16043,56.483517
16044,56.483517
16045,55.238094
16046,55.238094
16047,55.238094
16048,54.065933
16049,54.065933
16050,52.991455
16051,52.991455
16052,52.039074
16053,52.039074
16054,52.039074
16055,51.257633
16056,51.257633
16057,50.598293
16058,50.598293
16059,50.598293
16060,50.01221
16061,50.01221
16062,49.57265
16063,49.57265
16064,49.23077
16065,49.23077
16066,49.23077
16067,48.93773
16068,48.93773
16069,48.66911
16070,48.66911
16071,48.66911
16072,48.40049
16073,48.40049
16074,48.08303
16075,48.08303
16076,47.765568
16077,47.765568
16078,47.765568
16079,47.39927
16080,47.39927
16081,47.00855
16082,47.00855
16083,47.00855
16084,46.593407
16085,46.593407
16086,46.153847
16087,46.153847
16088,45.689865
16089,45.689865
16090,45.689865
16091,45.201466
16092,45.201466
16093,44.713066
16094,44.713066
16095,44.713066
16096,44.224667
16097,44.224667
16098,43.736263
16099,43.736263
16100,
16101,
16102,
16103,43.247864
16104,43.247864
16105,42.783882
16106,42.783882
16107,42.783882
16108,42.368744
16109,42.368744
16110,41.978024
16111,41.978024
16112,41.587303
16113,41.587303
16114,41.587303
16115,41.221
16116,41.221
16117,40.854702
16118,40.854702
16119,40.854702
16120,40.51282
16121,40.51282
16122,40.146523
16123,40.146523
16124,39.73138
16125,39.73138
16126,39.73138
16127,39.34066
16128,39.34066
16129,38.97436
16130,38.97436
16131,38.97436
16132,38.55922
16133,38.55922
16134,38.144077
16135,38.144077
16136,37.72894
16137,37.72894
16138,37.72894
16139,37.313797
16140,37.313797
16141,36.84982
16142,36.84982
16143,36.84982
16144,36.361416
16145,36.361416
16146,35.824177
16147,35.824177
16148,35.238094
16149,35.238094
16150,35.238094
16151,34.603176
16152,34.603176
16153,33.968254
16154,33.968254
16155,33.968254
16156,33.357754
16157,33.357754
16158,32.771675
16159,32.771675
16160,32.234432
16161,32.234432
16162,32.234432
16163,31.770452
16164,31.770452
16165,31.404152
16166,31.404152
16167,31.404152
16168,31.062271
16169,31.062271
16170,30.769232
16171,30.769232
16172,30.52503
16173,30.52503
16174,30.52503
16175,30.30525
16176,30.30525
16177,30.158731
16178,30.158731
16179,30.158731
16180,30.03663
16181,30.03663
16182,29.89011
16183,29.89011
16184,29.768011
16185,29.768011
16186,29.768011
16187,29.67033
16188,29.67033
16189,29.57265
16190,29.57265
16191,29.57265
16192,29.45055
16193,29.45055
16194,29.27961
16195,29.27961
16196,29.08425
16197,29.08425
16198,29.08425
16199,28.81563
16200,28.81563
16201,28.44933
16202,28.44933
16203,28.44933
16204,28.058609
16205,28.058609
16206,27.667889
16207,27.667889
16208,27.374847
16209,27.374847
16210,27.374847
16211,27.448109
16212,27.448109
16213,27.936508
16214,27.936508
16215,27.936508
16216,28.98657
16217,28.98657
16218,30.940172
16219,30.940172
16220,33.943836
16221,33.943836
16222,33.943836
16223,37.72894
16224,37.72894
16225,42.05128
16226,42.05128
16227,42.05128
16228,46.813187
16229,46.813187
16230,51.648354
16231,51.648354
16232,56.263737
16233,56.263737
16234,56.263737
16235,60.46398
16236,60.46398
16237,64.029305
16238,64.029305
16239,64.029305
16240,66.788765
16241,66.788765
16242,68.86447
16243,68.86447
16244,70.32967
16245,70.32967
16246,70.32967
16247,71.15995
16248,71.15995
16249,71.50183
16250,71.50183
16251,71.50183
16252,71.52625
16253,71.52625
16254,71.355316
16255,71.355316
16256,71.013435
16257,71.013435
16258,71.013435
16259,70.64713
16260,70.64713
16261,70.35409
16262,70.35409
16263,70.35409
16264,70.10989
16265,70.10989
16266,69.93895
16267,69.93895
16268,69.86569
16269,69.86569
16270,69.86569
16271,69.91453
16272,69.91453
16273,70.012215
16274,70.012215
16275,70.012215
16276,70.10989
16277,70.10989
16278,70.18315
16279,70.18315
16280,70.18315
16281,70.18315
16282,70.18315
16283,70.10989
16284,70.10989
16285,69.91453
16286,69.91453
16287,69.91453
16288,69.57265
16289,69.57265
16290,69.13309
16291,69.13309
16292,68.57143
16293,68.57143
16294,68.57143
16295,67.83883
16296,67.83883
16297,66.910866
16298,66.910866
16299,66.910866
16300,65.83639
16301,65.83639
16302,64.61539
16303,64.61539
16304,63.223446
16305,63.223446
16306,63.223446
16307,61.758244
16308,61.758244
16309,60.2442
16310,60.2442
16311,60.2442
16312,58.73016
16313,58.73016
16314,57.264957
16315,57.264957
16316,55.921856
16317,55.921856
16318,55.921856
16319,54.725277
16320,54.725277
16321,53.699635
16322,53.699635
16323,53.699635
16324,52.869354
16325,52.869354
16326,52.210014
16327,52.210014
16328,51.67277
16329,51.67277
16330,51.67277
16331,50.964592
16332,50.964592
16333,50.76923
16334,50.76923
16335,50.76923
16336,50.62271
16337,50.62271
16338,50.476192
16339,50.476192
16340,50.28083
16341,50.28083
16342,50.28083
16343,50.036633
16344,50.036633
16345,49.74359
16346,49.74359
16347,49.74359
16348,49.40171
16349,49.40171
16350,49.01099
16351,49.01099
16352,48.52259
16353,48.52259
16354,48.52259
16355,47.985348
16356,47.985348
16357,47.472527
16358,47.472527
16359,47.472527
16360,46.91087
16361,46.91087
16362,46.324787
16363,46.324787
16364,45.738705
16365,45.738705
16366,45.738705
16367,45.152626
16368,45.152626
16369,44.542126
16370,44.542126
16371,44.542126
16372,43.882786
16373,43.882786
16374,43.247864
16375,43.247864
16376,42.61294
16377,42.61294
16378,42.61294
16379,41.978024
16380,41.978024
16381,41.3431
16382,41.3431
16383,41.3431
16384,40.7326
16385,40.7326
16386,40.17094
16387,40.17094
16388,39.65812
16389,39.65812
16390,39.65812
16391,39.145298
16392,39.145298
16393,38.6569
16394,38.6569
16395,38.6569
16396,38.1685
16397,38.1685
16398,37.704517
16399,37.704517
16400,37.264957
16401,37.264957
16402,37.264957
16403,36.84982
16404,36.84982
16405,36.483517
16406,36.483517
16407,36.483517
16408,36.092796
16409,36.092796
16410,35.702076
16411,35.702076
16412,35.335777
16413,35.335777
16414,35.335777
16415,34.969475
16416,34.969475
16417,34.578754
16418,34.578754
16419,34.578754
16420,34.212456
16421,34.212456
16422,33.870575
16423,33.870575
16424,33.528694
16425,33.528694
16426,33.528694
16427,33.235653
16428,33.235653
16429,32.967033
16430,32.967033
16431,32.967033
16432,32.72283
16433,32.72283
16434,32.527473
16435,32.527473
16436,32.307693
16437,32.307693
16438,32.307693
16439,32.087914
16440,32.087914
16441,31.868132
16442,31.868132
16443,31.868132
16444,31.672771
16445,31.672771
16446,31.452991
16447,31.452991
16448,31.233212
16449,31.233212
16450,31.233212
16451,31.062271
16452,31.062271
16453,30.86691
16454,30.86691
16455,30.86691
16456,30.67155
16457,30.67155
16458,30.427351
16459,30.427351
16460,30.158731
16461,30.158731
16462,30.158731
16463,29.91453
16464,29.91453
16465,29.59707
16466,29.59707
16467,29.59707
16468,29.20635
16469,29.20635
16470,28.81563
16471,28.81563
16472,28.571428
16473,28.571428
16474,28.571428
16475,28.64469
16476,28.64469
16477,29.37729
16478,29.37729
16479,29.37729
16480,30.769232
16481,30.769232
16482,32.820515
16483,32.820515
16484,35.848595
16485,35.848595
16486,35.848595
16487,39.78022
16488,39.78022
16489,44.273506
16490,44.273506
16491,44.273506
16492,49.01099
16493,49.01099
16494,53.772896
16495,53.772896
16496,58.095238
16497,58.095238
16498,58.095238
16499,61.904762
16500,61.904762
16501,65.152626
16502,65.152626
16503,65.152626
16504,67.59463
16505,67.59463
16506,69.18193
16507,69.18193
16508,70.13431
16509,70.13431
16510,70.13431
16511,70.59829
16512,70.59829
16513,70.64713
16514,70.64713
16515,70.64713
16516,70.40293
16517,70.40293
16518,69.98779
16519,69.98779
16520,69.49939
16521,69.49939
16522,69.49939
16523,69.05983
16524,69.05983
16525,68.71795
16526,68.71795
16527,68.71795
16528,68.44933
16529,68.44933
16530,68.25397
16531,68.25397
16532,68.13187
16533,68.13187
16534,68.13187
16535,68.05861
16536,68.05861
16537,68.03419
16538,68.03419
16539,68.03419
16540,67.98535
16541,67.98535
16542,67.88767
16543,67.88767
16544,67.71673
16545,67.71673
16546,67.71673
16547,67.47253
16548,67.47253
16549,67.130646
16550,67.130646
16551,67.130646
16552,66.691086
16553,66.691086
16554,66.129425
16555,66.129425
16556,65.42125
16557,65.42125
16558,65.42125
16559,64.56654
16560,64.56654
16561,
16562,
16563,
16564,63.516483
16565,63.516483
16566,62.319904
16567,62.319904
16568,61.00122
16569,61.00122
16570,61.00122
16571,59.60928
16572,59.60928
16573,58.144077
16574,58.144077
16575,58.144077
16576,56.654457
16577,56.654457
16578,55.189255
16579,55.189255
16580,53.821735
16581,53.821735
16582,53.821735
16583,52.600735
16584,52.600735
16585,51.55067
16586,51.55067
16587,51.55067
16588,50.647133
16589,50.647133
16590,49.91453
16591,49.91453
16592,49.37729
16593,49.37729
16594,49.37729
16595,48.96215
16596,48.96215
16597,48.69353
16598,48.69353
16599,48.69353
16600,48.49817
16601,48.49817
16602,48.32723
16603,48.32723
16604,48.15629
16605,48.15629
16606,48.15629
16607,47.985348
16608,47.985348
16609,47.814407
16610,47.814407
16611,47.814407
16612,47.57021
16613,47.57021
16614,47.252747
16615,47.252747
16616,46.862026
16617,46.862026
16618,46.862026
16619,46.446888
16620,46.446888
16621,45.982906
16622,45.982906
16623,45.982906
16624,45.494507
16625,45.494507
16626,44.981686
16627,44.981686
16628,44.444447
16629,44.444447
16630,44.444447
16631,43.907204
16632,43.907204
16633,43.321125
16634,43.321125
16635,43.321125
16636,42.735043
16637,42.735043
16638,42.148964
16639,42.148964
16640,41.538464
16641,41.538464
16642,41.538464
16643,40.90354
16644,40.90354
16645,40.26862
16646,40.26862
16647,40.26862
16648,39.68254
16649,39.68254
16650,39.09646
16651,39.09646
16652,38.51038
16653,38.51038
16654,38.51038
16655,37.973137
16656,37.973137
16657,37.484737
16658,37.484737
16659,37.484737
16660,37.020756
16661,37.020756
16662,36.556778
16663,36.556778
16664,36.117218
16665,36.117218
16666,36.117218
16667,35.702076
16668,35.702076
16669,35.311356
16670,35.311356
16671,35.311356
16672,34.920635
16673,34.920635
16674,34.529915
16675,34.529915
16676,34.139194
16677,34.139194
16678,34.139194
16679,33.748474
16680,33.748474
16681,33.382175
16682,33.382175
16683,33.382175
16684,33.040295
16685,33.040295
16686,32.72283
16687,32.72283
16688,32.380955
16689,32.380955
16690,32.380955
16691,32.06349
16692,32.06349
16693,31.794872
16694,31.794872
16695,31.794872
16696,31.501833
16697,31.501833
16698,31.233212
16699,31.233212
16700,31.013432
16701,31.013432
16702,31.013432
16703,30.793652
16704,30.793652
16705,30.598291
16706,30.598291
16707,30.598291
16708,30.427351
16709,30.427351
16710,30.25641
16711,30.25641
16712,30.08547
16713,30.08547
16714,30.08547
16715,29.89011
16716,29.89011
16717,29.71917
16718,29.71917
16719,29.71917
16720,29.54823
16721,29.54823
16722,29.352869
16723,29.352869
16724,29.20635
16725,29.20635
16726,29.20635
16727,29.03541
16728,29.03541
16729,28.81563
16730,28.81563
16731,28.81563
16732,28.571428
16733,28.571428
16734,28.278389
16735,28.278389
16736,27.912088
16737,27.912088
16738,27.912088
16739,27.570208
16740,27.570208
16741,27.277168
16742,27.277168
16743,27.277168
16744,27.179487
16745,27.179487
16746,27.545788
16747,27.545788
16748,28.717949
16749,28.717949
16750,28.717949
16751,30.647131
16752,30.647131
16753,33.308914
16754,33.308914
16755,33.308914
16756,36.874237
16757,36.874237
16758,41.196583
16759,41.196583
16760,45.95849
16761,45.95849
16762,45.95849
16763,50.76923
16764,50.76923
16765,55.384617
16766,55.384617
16767,55.384617
16768,59.41392
16769,59.41392
16770,62.832726
16771,62.832726
16772,65.592186
16773,65.592186
16774,65.592186
16775,67.47253
16776,67.47253
16777,68.54701
16778,68.54701
16779,68.54701
16780,69.05983
16781,69.05983
16782,69.15751
16783,69.15751
16784,68.86447
16785,68.86447
16786,68.86447
16787,68.37607
16788,68.37607
16789,67.81441
16790,67.81441
16791,67.81441
16792,66.71551
16793,66.71551
16794,66.27595
16795,66.27595
16796,65.95849
16797,65.95849
16798,65.95849
16799,65.76313
16800,65.76313
16801,65.61661
16802,65.61661
16803,65.61661
16804,65.49451
16805,65.49451
16806,65.42125
16807,65.42125
16808,65.347984
16809,65.347984
16810,65.347984
16811,65.17705
16812,65.17705
16813,64.908424
16814,64.908424
16815,64.908424
16816,64.54212
16817,64.54212
16818,64.12698
16819,64.12698
16820,63.565323
16821,63.565323
16822,63.565323
16823,62.832726
16824,62.832726
16825,61.9536
16826,61.9536
16827,61.9536
16828,60.95238
16829,60.95238
16830,59.78022
16831,59.78022
16832,58.48596
16833,58.48596
16834,58.48596
16835,57.11844
16836,57.11844
16837,55.726498
16838,55.726498
16839,55.726498
16840,54.358974
16841,54.358974
16842,53.064713
16843,53.064713
16844,51.89255
16845,51.89255
16846,51.89255
16847,50.84249
16848,50.84249
16849,49.96337
16850,49.96337
16851,49.96337
16852,49.30403
16853,49.30403
16854,48.79121
16855,48.79121
16856,48.40049
16857,48.40049
16858,48.40049
16859,48.15629
16860,48.15629
16861,48.00977
16862,48.00977
16863,48.00977
16864,47.93651
16865,47.93651
16866,47.91209
16867,47.91209
16868,47.88767
16869,47.88767
16870,47.88767
16871,47.83883
16872,47.83883
16873,47.74115
16874,47.74115
16875,47.74115
16876,47.594627
16877,47.594627
16878,47.374847
16879,47.374847
16880,47.05739
16881,47.05739
16882,47.05739
16883,46.666668
16884,46.666668
16885,46.227108
16886,46.227108
16887,46.227108
16888,45.763126
16889,45.763126
16890,45.250305
16891,45.250305
16892,44.713066
16893,44.713066
16894,44.713066
16895,44.151405
16896,44.151405
16897,43.565323
16898,43.565323
16899,43.565323
16900,42.979244
16901,42.979244
16902,42.368744
16903,42.368744
16904,41.78266
16905,41.78266
16906,41.78266
16907,41.221
16908,41.221
16909,40.634922
16910,40.634922
16911,40.634922
16912,40.07326
16913,40.07326
16914,39.56044
16915,39.56044
16916,39.04762
16917,39.04762
16918,39.04762
16919,38.55922
16920,38.55922
16921,38.095238
16922,38.095238
16923,38.095238
16924,37.655678
16925,37.655678
16926,37.216118
16927,37.216118
16928,36.776558
16929,36.776558
16930,36.776558
16931,36.336998
16932,36.336998
16933,35.946278
16934,35.946278
16935,35.946278
16936,35.579975
16937,35.579975
16938,35.213676
16939,35.213676
16940,34.871796
16941,34.871796
16942,34.871796
16943,34.529915
16944,34.529915
16945,34.188034
16946,34.188034
16947,34.188034
16948,33.894993
16949,33.894993
16950,33.626373
16951,33.626373
16952,33.357754
16953,33.357754
16954,33.357754
16955,33.113552
16956,33.113552
16957,32.893772
16958,32.893772
16959,32.893772
16960,32.673992
16961,32.673992
16962,32.478634
16963,32.478634
16964,32.307693
16965,32.307693
16966,32.307693
16967,32.136753
16968,32.136753
16969,31.965813
16970,31.965813
16971,31.965813
16972,31.819292
16973,31.819292
16974,31.672771
16975,31.672771
16976,31.526253
16977,31.526253
16978,31.526253
16979,31.404152
16980,31.404152
16981,31.282051
16982,31.282051
16983,31.282051
16984,31.11111
16985,31.11111
16986,30.86691
16987,30.86691
16988,30.573872
16989,30.573872
16990,30.573872
16991,30.23199
16992,30.23199
16993,29.84127
16994,29.84127
16995,29.84127
16996,29.47497
16997,29.47497
16998,29.18193
16999,29.18193
17000,29.05983
17001,29.05983
17002,29.05983
17003,29.37729
17004,29.37729
17005,30.45177
17006,30.45177
17007,30.45177
17008,32.210014
17009,32.210014
17010,34.676434
17011,34.676434
17012,38.02198
17013,38.02198
17014,38.02198
17015,42.124542
17016,42.124542
17017,46.691086
17018,46.691086
17019,46.691086
17020,51.355312
17021,51.355312
17022,
17023,
17024,55.8486
17025,55.8486
17026,55.8486
17027,59.80464
17028,59.80464
17029,63.199024
17030,63.199024
17031,63.199024
17032,65.98291
17033,65.98291
17034,67.96093
17035,67.96093
17036,69.15751
17037,69.15751
17038,69.15751
17039,69.74359
17040,69.74359
17041,69.93895
17042,69.93895
17043,69.93895
17044,69.792435
17045,69.792435
17046,69.42613
17047,69.42613
17048,68.98657
17049,68.98657
17050,68.98657
17051,68.57143
17052,68.57143
17053,68.20513
17054,68.20513
17055,68.20513
17056,67.93651
17057,67.93651
17058,67.74115
17059,67.74115
17060,67.61905
17061,67.61905
17062,67.61905
17063,67.59463
17064,67.59463
17065,67.570206
17066,67.570206
17067,67.570206
17068,67.54579
17069,67.54579
17070,67.52137
17071,67.52137
17072,67.47253
17073,67.47253
17074,67.47253
17075,67.32601
17076,67.32601
17077,67.10623
17078,67.10623
17079,67.10623
17080,66.788765
17081,66.788765
17082,66.349205
17083,66.349205
17084,65.73871
17085,65.73871
17086,65.73871
17087,65.0061
17088,65.0061
17089,64.12698
17090,64.12698
17091,64.12698
17092,63.052505
17093,63.052505
17094,61.807083
17095,61.807083
17096,60.46398
17097,60.46398
17098,60.46398
17099,59.04762
17100,59.04762
17101,57.58242
17102,57.58242
17103,57.58242
17104,56.141636
17105,56.141636
17106,54.774117
17107,54.774117
17108,53.504276
17109,53.504276
17110,53.504276
17111,52.380955
17112,52.380955
17113,51.45299
17114,51.45299
17115,51.45299
17116,50.695972
17117,50.695972
17118,50.085472
17119,50.085472
17120,49.67033
17121,49.67033
17122,49.67033
17123,49.37729
17124,49.37729
17125,49.15751
17126,49.15751
17127,49.15751
17128,48.98657
17129,48.98657
17130,48.815628
17131,48.815628
17132,48.66911
17133,48.66911
17134,48.66911
17135,48.49817
17136,48.49817
17137,48.253967
17138,48.253967
17139,48.253967
17140,47.985348
17141,47.985348
17142,47.66789
17143,47.66789
17144,47.30159
17145,47.30159
17146,47.30159
17147,46.935287
17148,46.935287
17149,46.471306
17150,46.471306
17151,46.471306
17152,45.95849
17153,45.95849
17154,45.421246
17155,45.421246
17156,44.884007
17157,44.884007
17158,44.884007
17159,44.297924
17160,44.297924
17161,43.663006
17162,43.663006
17163,43.663006
17164,43.052505
17165,43.052505
17166,42.490845
17167,42.490845
17168,41.904762
17169,41.904762
17170,41.904762
17171,41.294262
17172,41.294262
17173,40.68376
17174,40.68376
17175,40.68376
17176,39.53602
17177,39.53602
17178,38.99878
17179,38.99878
17180,38.48596
17181,38.48596
17182,38.48596
